ProjectId,StudyId,Author,Year,ExperimentID,CohortId,InferredSham,ModelType,ModelID,InterventionType,InterventionID,NumberOfAnimals,OutcomeId,TypeOfOutcomeResult,GreaterIsWorse,OutcomeResult,OutcomeError,ErrorType,TimeInMinute,AnnotatorIdStr,DateTimeCreated,Reconciled,Units,idStr,StageIdStr,StudyLabel,Was the size of the filament used for perforation model reported?,Was the perforation entry point reported?,Were the mice intubated?,Which mouse strain was used?,What are the information on mice sex?,Was the location of perforation reported?,Were any methods to reduce postsurgical pain/stress of mice reported,Was intracranial pressure montitored?,Did they use a sham group?,What was the size of the filament used for perforation model?,How were the mice anaesthetised?,What was the number of mice in untreated control group?,How were the animal housing conditions described?,Were animals with immunodepression used for experiments?,Is SAH grade reported?,Which intravenous anaesthetic was used?,How were the other animal housing conditions described?,Which filament was used for perforation model?,Corresponding authors name,Where was the location of perforation?,What is the age of the mice?,Is the age of the mice reported?,Which other anaesthetical procedure was used?,Which intervention was tested?,Which other filament type was used for perforation model?,How was the weight of the mice?,Were information about mouse sex given?,Corresponding author email,Which inhalative anaesthetic was used?,Was the duration of surgical treatment of perforation reported?,What is the number of mice in the sham group?,Which methods to reduce postsurgical pain/stress of mice were used?,Was the number of mice in the untreated control group reported?,Was the number of mice in the sham group reported?,Mouse strain reported?,How long was the duration of surgical treatment of perforation?,Were information about the weight of the mice given?,Where was the perforation entry point?,ExperimentLabel,Experiment label?,How was the timepoint of outcome assessment specified?,CohortLabel,Cohort label?,Number of animals in cohort,OutcomeLabel,Outcome measure average type,Which type of outcome was assessed?,Greater is worse.,Outcome measure units,Outcome measure error type,Outcome assessment procedure label?,ModelLabel,Disease model induction procedure label?,InterventionLabel,Treatment procedure label?
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,84f5a039-a4cb-4466-9083-1a1fca324072,7dadd089-a62a-43cf-93c9-ca4e8bcd940e,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,9fcbc6bd-43ba-43eb-8aea-84d58e317497,mean,FALSE,4.3,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,11e7caee-4d64-45e4-ba0a-5b3292bf6251,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,4,4,,4,4,30,SAH Grade,Mean,SAH grade,FALSE,%,SD,SAH Grade,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,b5a5f86e-7a6b-4a41-a611-fa92a502cc83,f6fcd9d6-2d2a-4c30-9b95-421bbccc67f9,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,5f6360d6-fdde-4baf-baff-4af07b274704,6,9fcbc6bd-43ba-43eb-8aea-84d58e317497,mean,FALSE,0,0,sd,0,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,e0654b07-a9a1-48d2-9f17-6efcbbaedd73,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,2,2,,2,2,6,SAH Grade,Mean,SAH grade,FALSE,%,SD,SAH Grade,SAH,SAH,SHAM,SHAM
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,48894c4f-5932-46f0-ab26-a663ed20bff0,aa701b58-4d69-4569-924d-99dc9735ff1d,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,43.3,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,fd8cb092-f803-423a-b367-a08b888cd0ac,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,3,3,,3,3,30,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,48894c4f-5932-46f0-ab26-a663ed20bff0,aa701b58-4d69-4569-924d-99dc9735ff1d,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,0,0,sd,2,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,fd8cb092-f803-423a-b367-a08b888cd0ac,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,3,3,,3,3,30,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,48894c4f-5932-46f0-ab26-a663ed20bff0,aa701b58-4d69-4569-924d-99dc9735ff1d,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,30,0,sd,5,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,fd8cb092-f803-423a-b367-a08b888cd0ac,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,3,3,,3,3,30,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,48894c4f-5932-46f0-ab26-a663ed20bff0,aa701b58-4d69-4569-924d-99dc9735ff1d,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,0,0,sd,6,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,fd8cb092-f803-423a-b367-a08b888cd0ac,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,3,3,,3,3,30,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,05d4cd1e-3898-455b-a763-a89d9d6895d6,cf3e877e-eafa-40f6-ae30-709bdb619bd6,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,5f6360d6-fdde-4baf-baff-4af07b274704,6,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,0,0,sd,2,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,bed1461a-7462-43ed-acd9-1207888542df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,1,1,,1,1,6,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SHAM,SHAM
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,05d4cd1e-3898-455b-a763-a89d9d6895d6,cf3e877e-eafa-40f6-ae30-709bdb619bd6,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,5f6360d6-fdde-4baf-baff-4af07b274704,6,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,0,0,sd,3,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,bed1461a-7462-43ed-acd9-1207888542df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,1,1,,1,1,6,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SHAM,SHAM
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,48894c4f-5932-46f0-ab26-a663ed20bff0,aa701b58-4d69-4569-924d-99dc9735ff1d,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,35.3,0,sd,3,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,fd8cb092-f803-423a-b367-a08b888cd0ac,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,3,3,,3,3,30,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,48894c4f-5932-46f0-ab26-a663ed20bff0,aa701b58-4d69-4569-924d-99dc9735ff1d,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,9.1,0,sd,4,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,fd8cb092-f803-423a-b367-a08b888cd0ac,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,3,3,,3,3,30,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,48894c4f-5932-46f0-ab26-a663ed20bff0,aa701b58-4d69-4569-924d-99dc9735ff1d,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,615bdcf9-4fa4-4261-bdab-3775b10b8c47,30,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,16.7,0,sd,7,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,fd8cb092-f803-423a-b367-a08b888cd0ac,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,3,3,,3,3,30,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,ef4ad15c-3f9b-4efd-84a1-ab94609caceb,,2019,05d4cd1e-3898-455b-a763-a89d9d6895d6,cf3e877e-eafa-40f6-ae30-709bdb619bd6,,model,6da65fee-6cd1-4baa-aee8-b8dfcee973f8,intervention,5f6360d6-fdde-4baf-baff-4af07b274704,6,a3065051-fc7f-4c6e-9738-0bd4dad8d8db,mean,TRUE,0,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-10-06 10:36:57,FALSE,%,bed1461a-7462-43ed-acd9-1207888542df,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,not reported,C57BL/6,m,TRUE,FALSE,no,TRUE,4-0,Injective,6,not reported,no,TRUE,"Avetin = 2,2,2-tribromoethanol: 250 µg / g bodyweight",,other,Hidenori Suzuki,bifurcation ,10-12 weeks,TRUE,,morphological characteristics,sharpened monofilament,25-30 g,TRUE,suzuki02@clin.medic.mie-u.ac.jp,,FALSE,6,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,1,1,,1,1,6,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SHAM,SHAM
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,dbee0409-fa44-43eb-a98f-047c4658fe66,cde42d1d-12f7-4811-b077-5600d02aa041,,model control,94b75088-06b0-4146-9659-1d686a3352fa,,,8,654a1b31-ab17-4e95-8a84-0864c0db6032,mean,TRUE,14,0,sd,4,1d362025-1467-4810-8d69-52df43b69821,2021-10-09 12:53:28,FALSE,%,69799753-d437-4b88-b198-3a6c559ad201,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,TRUE,FALSE,yes,TRUE,5-0 monofilament,Injective,8,not reported,no,FALSE,medotomidine midazolam fentanyl,,uncoated,Maryam Anzabi,At the branching point of the internal carotid artery and the middle cerebral artery,13-15 weeks,TRUE,,two-photon microscopy investigate the capillary flow change after SAH,,24-31g mean weight=27.25g,TRUE,maryam@cfin.au.dk,,FALSE,8,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,Two-photon microscopy image,Two-photon microscopy image,,SAH,SAH,8,mortality ,Mean,Mortality rate (%),TRUE,%,SD,mortality ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,dbee0409-fa44-43eb-a98f-047c4658fe66,cde42d1d-12f7-4811-b077-5600d02aa041,,model control,94b75088-06b0-4146-9659-1d686a3352fa,,,8,654a1b31-ab17-4e95-8a84-0864c0db6032,mean,TRUE,6,0,sd,2,1d362025-1467-4810-8d69-52df43b69821,2021-10-09 12:53:28,FALSE,%,69799753-d437-4b88-b198-3a6c559ad201,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,TRUE,FALSE,yes,TRUE,5-0 monofilament,Injective,8,not reported,no,FALSE,medotomidine midazolam fentanyl,,uncoated,Maryam Anzabi,At the branching point of the internal carotid artery and the middle cerebral artery,13-15 weeks,TRUE,,two-photon microscopy investigate the capillary flow change after SAH,,24-31g mean weight=27.25g,TRUE,maryam@cfin.au.dk,,FALSE,8,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,Two-photon microscopy image,Two-photon microscopy image,,SAH,SAH,8,mortality ,Mean,Mortality rate (%),TRUE,%,SD,mortality ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,dbee0409-fa44-43eb-a98f-047c4658fe66,cde42d1d-12f7-4811-b077-5600d02aa041,,model control,94b75088-06b0-4146-9659-1d686a3352fa,,,8,654a1b31-ab17-4e95-8a84-0864c0db6032,mean,TRUE,12,0,sd,3,1d362025-1467-4810-8d69-52df43b69821,2021-10-09 12:53:28,FALSE,%,69799753-d437-4b88-b198-3a6c559ad201,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,TRUE,FALSE,yes,TRUE,5-0 monofilament,Injective,8,not reported,no,FALSE,medotomidine midazolam fentanyl,,uncoated,Maryam Anzabi,At the branching point of the internal carotid artery and the middle cerebral artery,13-15 weeks,TRUE,,two-photon microscopy investigate the capillary flow change after SAH,,24-31g mean weight=27.25g,TRUE,maryam@cfin.au.dk,,FALSE,8,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,Two-photon microscopy image,Two-photon microscopy image,,SAH,SAH,8,mortality ,Mean,Mortality rate (%),TRUE,%,SD,mortality ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,dbee0409-fa44-43eb-a98f-047c4658fe66,cde42d1d-12f7-4811-b077-5600d02aa041,,model control,94b75088-06b0-4146-9659-1d686a3352fa,,,8,654a1b31-ab17-4e95-8a84-0864c0db6032,mean,TRUE,29,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-09 12:53:28,FALSE,%,69799753-d437-4b88-b198-3a6c559ad201,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,TRUE,FALSE,yes,TRUE,5-0 monofilament,Injective,8,not reported,no,FALSE,medotomidine midazolam fentanyl,,uncoated,Maryam Anzabi,At the branching point of the internal carotid artery and the middle cerebral artery,13-15 weeks,TRUE,,two-photon microscopy investigate the capillary flow change after SAH,,24-31g mean weight=27.25g,TRUE,maryam@cfin.au.dk,,FALSE,8,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,Two-photon microscopy image,Two-photon microscopy image,,SAH,SAH,8,mortality ,Mean,Mortality rate (%),TRUE,%,SD,mortality ,SAH,SAH,,
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,ad66c8a5-d72d-477f-8367-e5c42e08a497,a8648e9b-551a-4a67-8360-c51a20bafd4e,,,,,,8,654a1b31-ab17-4e95-8a84-0864c0db6032,mean,TRUE,10,0,sd,1,1d362025-1467-4810-8d69-52df43b69821,2021-10-09 12:53:28,FALSE,%,781a4e47-53b8-4d4a-9fb1-e28417700699,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes,C57BL/6,male,TRUE,FALSE,yes,TRUE,5-0 monofilament,Injective,8,not reported,no,FALSE,medotomidine midazolam fentanyl,,uncoated,Maryam Anzabi,At the branching point of the internal carotid artery and the middle cerebral artery,13-15 weeks,TRUE,,two-photon microscopy investigate the capillary flow change after SAH,,24-31g mean weight=27.25g,TRUE,maryam@cfin.au.dk,,FALSE,8,,TRUE,TRUE,TRUE,,TRUE,external carotid artery,Copy of Two-photon microscopy image,Copy of Two-photon microscopy image,,Sham,Sham,8,mortality ,Mean,Mortality rate (%),TRUE,%,SD,mortality ,,,,
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,943287f4-1875-451f-9730-0a6cdb36c4b5,1fa8ea1b-a7bb-4273-abff-c87f199902d7,,model,1298516d-d9ff-4fa9-96b6-cf4e60936457,intervention control,9f53942f-d682-4e16-8e17-115ea53a1369,0,4ef1ef26-bb19-466c-8dfc-472945112e66,mean,TRUE,10,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-28 11:06:44,FALSE,%,b5ee8a24-dd02-4180-b7e6-f574ea1ce169,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes, C57BL/6J,male,TRUE,TRUE,yes,TRUE,5-0,Injective,,not reported,no,FALSE,"0.5 mg/ kg BW medetomidine, 5 mg/kg BW midazolam, and 0.05 mg/ kg BW fentanyl",,other,Maryam Anzabi,branching of internal carotid artery and middle cerebral artery,13-15 weeks,TRUE,,blood flow was evaluated,monofilament ,24-31 g,TRUE,maryam@cfin.au.dk,,FALSE,,"standard protocol of  three injections of buprenorphine (Temgesic, 0.1 mg/kg/8 h)",FALSE,FALSE,TRUE,,TRUE,external carotid artery,1,1,1 day after surgery,1,1,0,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,sham,sham
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,caa5adf9-d093-416f-974a-a322bd636bb2,bc1e2bcd-1870-4cef-8ed3-a46b71bcecbc,,model,1298516d-d9ff-4fa9-96b6-cf4e60936457,intervention,46857270-8705-495e-9165-4ae6ede555f7,16,4ef1ef26-bb19-466c-8dfc-472945112e66,mean,TRUE,29,0,sd,1,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-28 11:06:44,FALSE,%,20bb548f-2953-4810-8d8d-7d64ca927065,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes, C57BL/6J,male,TRUE,TRUE,yes,TRUE,5-0,Injective,,not reported,no,FALSE,"0.5 mg/ kg BW medetomidine, 5 mg/kg BW midazolam, and 0.05 mg/ kg BW fentanyl",,other,Maryam Anzabi,branching of internal carotid artery and middle cerebral artery,13-15 weeks,TRUE,,blood flow was evaluated,monofilament ,24-31 g,TRUE,maryam@cfin.au.dk,,FALSE,,"standard protocol of  three injections of buprenorphine (Temgesic, 0.1 mg/kg/8 h)",FALSE,FALSE,TRUE,,TRUE,external carotid artery,2,2,,2,2,16,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,caa5adf9-d093-416f-974a-a322bd636bb2,bc1e2bcd-1870-4cef-8ed3-a46b71bcecbc,,model,1298516d-d9ff-4fa9-96b6-cf4e60936457,intervention,46857270-8705-495e-9165-4ae6ede555f7,16,4ef1ef26-bb19-466c-8dfc-472945112e66,mean,TRUE,14,0,sd,4,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-28 11:06:44,FALSE,%,20bb548f-2953-4810-8d8d-7d64ca927065,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes, C57BL/6J,male,TRUE,TRUE,yes,TRUE,5-0,Injective,,not reported,no,FALSE,"0.5 mg/ kg BW medetomidine, 5 mg/kg BW midazolam, and 0.05 mg/ kg BW fentanyl",,other,Maryam Anzabi,branching of internal carotid artery and middle cerebral artery,13-15 weeks,TRUE,,blood flow was evaluated,monofilament ,24-31 g,TRUE,maryam@cfin.au.dk,,FALSE,,"standard protocol of  three injections of buprenorphine (Temgesic, 0.1 mg/kg/8 h)",FALSE,FALSE,TRUE,,TRUE,external carotid artery,2,2,,2,2,16,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
f526e2e8-f447-497e-91ed-9612ef7806ae,f068ccce-fdb6-4e46-8644-69d64f427305,,2019,caa5adf9-d093-416f-974a-a322bd636bb2,bc1e2bcd-1870-4cef-8ed3-a46b71bcecbc,,model,1298516d-d9ff-4fa9-96b6-cf4e60936457,intervention,46857270-8705-495e-9165-4ae6ede555f7,16,4ef1ef26-bb19-466c-8dfc-472945112e66,mean,TRUE,12,0,sd,3,4c1843fd-ea20-4674-a0bc-8d11c2c03bdf,2021-09-28 11:06:44,FALSE,%,20bb548f-2953-4810-8d8d-7d64ca927065,ba5a088a-1c1a-4669-a282-2a8b12f393a7,Root,TRUE,TRUE,yes, C57BL/6J,male,TRUE,TRUE,yes,TRUE,5-0,Injective,,not reported,no,FALSE,"0.5 mg/ kg BW medetomidine, 5 mg/kg BW midazolam, and 0.05 mg/ kg BW fentanyl",,other,Maryam Anzabi,branching of internal carotid artery and middle cerebral artery,13-15 weeks,TRUE,,blood flow was evaluated,monofilament ,24-31 g,TRUE,maryam@cfin.au.dk,,FALSE,,"standard protocol of  three injections of buprenorphine (Temgesic, 0.1 mg/kg/8 h)",FALSE,FALSE,TRUE,,TRUE,external carotid artery,2,2,,2,2,16,Mortality rate,Mean,Mortality rate (%),TRUE,%,SD,Mortality rate,SAH,SAH,SAH,SAH
